base_id,text,intent,clean_text,emojis,excess_punct_count,label
not_interested_021,"Sir Daily 10 call aate hain aapke, block list me daal raha hu number. kindly confirm",not_interested,"Sir Daily 10 call aate hain aapke, block list me daal raha hu number. kindly confirm",,0,4
not_interested_021,"Sunna Daily 10 call aate hain aapke, block list me daal raha hu number....",not_interested,"Sunna Daily 10 call aate hain aapke, block list me daal raha hu number.",,1,4
not_interested_021,"Dekho Daily 10 call aate hain aapke, block list me daal raha hu number. actually",not_interested,"Dekho Daily 10 call aate hain aapke, block list me daal raha hu number. actually",,0,4
not_interested_021,"Hello team, Daily 10 call aate hain aapke, block list me daal raha hu number.",not_interested,"Hello team, Daily 10 call aate hain aapke, block list me daal raha hu number.",,0,4
not_interested_022,"Budget bhi nahi hai aur interest bhi nahi, thank you.",not_interested,"Budget bhi nahi hai aur interest bhi nahi, thank you.",,0,4
not_interested_022,"Arre Budget bhi nahi hai aur interest bhi nahi, thank you. please",not_interested,"Arre Budget bhi nahi hai aur interest bhi nahi, thank you. please",,0,4
not_interested_022,"Hey, Budget bhi nahi hai aur interest bhi nahi, thank you.!",not_interested,"Hey, Budget bhi nahi hai aur interest bhi nahi, thank you.!",,0,4
not_interested_022,"Bhai Budget bhi nahi hai aur interest bhi nahi, thank you. jaldi batao",not_interested,"Bhai Budget bhi nahi hai aur interest bhi nahi, thank you. jaldi batao",,0,4
not_interested_022,"Sir Budget bhi nahi hai aur interest bhi nahi, thank you. kindly confirm",not_interested,"Sir Budget bhi nahi hai aur interest bhi nahi, thank you. kindly confirm",,0,4
not_interested_022,"Sunna Budget bhi nahi hai aur interest bhi nahi, thank you....",not_interested,"Sunna Budget bhi nahi hai aur interest bhi nahi, thank you.",,1,4
not_interested_022,"Dekho Budget bhi nahi hai aur interest bhi nahi, thank you. actually",not_interested,"Dekho Budget bhi nahi hai aur interest bhi nahi, thank you. actually",,0,4
not_interested_022,"Hello team, Budget bhi nahi hai aur interest bhi nahi, thank you.",not_interested,"Hello team, Budget bhi nahi hai aur interest bhi nahi, thank you.",,0,4
not_interested_023,Mujhe shares ya trading me koi interest nahi hai please call mat karo.,not_interested,Mujhe shares ya trading me koi interest nahi hai please call mat karo.,,0,4
not_interested_023,Arre Mujhe shares ya trading me koi interest nahi hai please call mat karo. please,not_interested,Arre Mujhe shares ya trading me koi interest nahi hai please call mat karo. please,,0,4
not_interested_023,"Hey, Mujhe shares ya trading me koi interest nahi hai please call mat karo.!",not_interested,"Hey, Mujhe shares ya trading me koi interest nahi hai please call mat karo.!",,0,4
not_interested_023,Bhai Mujhe shares ya trading me koi interest nahi hai please call mat karo. jaldi batao,not_interested,Bhai Mujhe shares ya trading me koi interest nahi hai please call mat karo. jaldi batao,,0,4
not_interested_023,Sir Mujhe shares ya trading me koi interest nahi hai please call mat karo. kindly confirm,not_interested,Sir Mujhe shares ya trading me koi interest nahi hai please call mat karo. kindly confirm,,0,4
not_interested_023,Sunna Mujhe shares ya trading me koi interest nahi hai please call mat karo....,not_interested,Sunna Mujhe shares ya trading me koi interest nahi hai please call mat karo.,,1,4
not_interested_023,Dekho Mujhe shares ya trading me koi interest nahi hai please call mat karo. actually,not_interested,Dekho Mujhe shares ya trading me koi interest nahi hai please call mat karo. actually,,0,4
not_interested_023,"Hello team, Mujhe shares ya trading me koi interest nahi hai please call mat karo.",not_interested,"Hello team, Mujhe shares ya trading me koi interest nahi hai please call mat karo.",,0,4
not_interested_024,Main retired person hu mere kaam ka nahi hai ye.,not_interested,Main retired person hu mere kaam ka nahi hai ye.,,0,4
not_interested_024,Arre Main retired person hu mere kaam ka nahi hai ye. please,not_interested,Arre Main retired person hu mere kaam ka nahi hai ye. please,,0,4
not_interested_024,"Hey, Main retired person hu mere kaam ka nahi hai ye.!",not_interested,"Hey, Main retired person hu mere kaam ka nahi hai ye.!",,0,4
not_interested_024,Bhai Main retired person hu mere kaam ka nahi hai ye. jaldi batao,not_interested,Bhai Main retired person hu mere kaam ka nahi hai ye. jaldi batao,,0,4
not_interested_024,Sir Main retired person hu mere kaam ka nahi hai ye. kindly confirm,not_interested,Sir Main retired person hu mere kaam ka nahi hai ye. kindly confirm,,0,4
not_interested_024,Sunna Main retired person hu mere kaam ka nahi hai ye....,not_interested,Sunna Main retired person hu mere kaam ka nahi hai ye.,,1,4
not_interested_024,Dekho Main retired person hu mere kaam ka nahi hai ye. actually,not_interested,Dekho Main retired person hu mere kaam ka nahi hai ye. actually,,0,4
not_interested_024,"Hello team, Main retired person hu mere kaam ka nahi hai ye.",not_interested,"Hello team, Main retired person hu mere kaam ka nahi hai ye.",,0,4
not_interested_025,"Already bola tha last week ki not interested, fir kyu call kiya?",not_interested,"Already bola tha last week ki not interested, fir kyu call kiya?",,0,4
not_interested_025,"Arre Already bola tha last week ki not interested, fir kyu call kiya? please",not_interested,"Arre Already bola tha last week ki not interested, fir kyu call kiya? please",,0,4
not_interested_025,"Hey, Already bola tha last week ki not interested, fir kyu call kiya?!",not_interested,"Hey, Already bola tha last week ki not interested, fir kyu call kiya?!",,0,4
not_interested_025,"Bhai Already bola tha last week ki not interested, fir kyu call kiya? jaldi batao",not_interested,"Bhai Already bola tha last week ki not interested, fir kyu call kiya? jaldi batao",,0,4
not_interested_025,"Sir Already bola tha last week ki not interested, fir kyu call kiya? kindly confirm",not_interested,"Sir Already bola tha last week ki not interested, fir kyu call kiya? kindly confirm",,0,4
not_interested_025,"Sunna Already bola tha last week ki not interested, fir kyu call kiya?...",not_interested,"Sunna Already bola tha last week ki not interested, fir kyu call kiya?.",,1,4
not_interested_025,"Dekho Already bola tha last week ki not interested, fir kyu call kiya? actually",not_interested,"Dekho Already bola tha last week ki not interested, fir kyu call kiya? actually",,0,4
not_interested_025,"Hello team, Already bola tha last week ki not interested, fir kyu call kiya?",not_interested,"Hello team, Already bola tha last week ki not interested, fir kyu call kiya?",,0,4
not_interested_026,"Stop harassing with promotional offers, unsubscribe me.",not_interested,"Stop harassing with promotional offers, unsubscribe me.",,0,4
not_interested_026,"Arre Stop harassing with promotional offers, unsubscribe me. please",not_interested,"Arre Stop harassing with promotional offers, unsubscribe me. please",,0,4
not_interested_026,"Hey, Stop harassing with promotional offers, unsubscribe me.!",not_interested,"Hey, Stop harassing with promotional offers, unsubscribe me.!",,0,4
not_interested_026,"Bhai Stop harassing with promotional offers, unsubscribe me. jaldi batao",not_interested,"Bhai Stop harassing with promotional offers, unsubscribe me. jaldi batao",,0,4
not_interested_026,"Sir Stop harassing with promotional offers, unsubscribe me. kindly confirm",not_interested,"Sir Stop harassing with promotional offers, unsubscribe me. kindly confirm",,0,4
not_interested_026,"Sunna Stop harassing with promotional offers, unsubscribe me....",not_interested,"Sunna Stop harassing with promotional offers, unsubscribe me.",,1,4
not_interested_026,"Dekho Stop harassing with promotional offers, unsubscribe me. actually",not_interested,"Dekho Stop harassing with promotional offers, unsubscribe me. actually",,0,4
not_interested_026,"Hello team, Stop harassing with promotional offers, unsubscribe me.",not_interested,"Hello team, Stop harassing with promotional offers, unsubscribe me.",,0,4
not_interested_027,"Mujhe koi membership nahi chahiye, thanks for calling.",not_interested,"Mujhe koi membership nahi chahiye, thanks for calling.",,0,4
not_interested_027,"Arre Mujhe koi membership nahi chahiye, thanks for calling. please",not_interested,"Arre Mujhe koi membership nahi chahiye, thanks for calling. please",,0,4
not_interested_027,"Hey, Mujhe koi membership nahi chahiye, thanks for calling.!",not_interested,"Hey, Mujhe koi membership nahi chahiye, thanks for calling.!",,0,4
not_interested_027,"Bhai Mujhe koi membership nahi chahiye, thanks for calling. jaldi batao",not_interested,"Bhai Mujhe koi membership nahi chahiye, thanks for calling. jaldi batao",,0,4
not_interested_027,"Sir Mujhe koi membership nahi chahiye, thanks for calling. kindly confirm",not_interested,"Sir Mujhe koi membership nahi chahiye, thanks for calling. kindly confirm",,0,4
not_interested_027,"Sunna Mujhe koi membership nahi chahiye, thanks for calling....",not_interested,"Sunna Mujhe koi membership nahi chahiye, thanks for calling.",,1,4
not_interested_027,"Dekho Mujhe koi membership nahi chahiye, thanks for calling. actually",not_interested,"Dekho Mujhe koi membership nahi chahiye, thanks for calling. actually",,0,4
not_interested_027,"Hello team, Mujhe koi membership nahi chahiye, thanks for calling.",not_interested,"Hello team, Mujhe koi membership nahi chahiye, thanks for calling.",,0,4
not_interested_028,"No need of personal loan, I have enough funds.",not_interested,"No need of personal loan, I have enough funds.",,0,4
not_interested_028,"Arre No need of personal loan, I have enough funds. please",not_interested,"Arre No need of personal loan, I have enough funds. please",,0,4
not_interested_028,"Hey, No need of personal loan, I have enough funds.!",not_interested,"Hey, No need of personal loan, I have enough funds.!",,0,4
not_interested_028,"Bhai No need of personal loan, I have enough funds. jaldi batao",not_interested,"Bhai No need of personal loan, I have enough funds. jaldi batao",,0,4
not_interested_028,"Sir No need of personal loan, I have enough funds. kindly confirm",not_interested,"Sir No need of personal loan, I have enough funds. kindly confirm",,0,4
not_interested_028,"Sunna No need of personal loan, I have enough funds....",not_interested,"Sunna No need of personal loan, I have enough funds.",,1,4
not_interested_028,"Dekho No need of personal loan, I have enough funds. actually",not_interested,"Dekho No need of personal loan, I have enough funds. actually",,0,4
not_interested_028,"Hello team, No need of personal loan, I have enough funds.",not_interested,"Hello team, No need of personal loan, I have enough funds.",,0,4
not_interested_029,"Bilkul requirement nahi hai, goodbye.",not_interested,"Bilkul requirement nahi hai, goodbye.",,0,4
not_interested_029,"Arre Bilkul requirement nahi hai, goodbye. please",not_interested,"Arre Bilkul requirement nahi hai, goodbye. please",,0,4
not_interested_029,"Hey, Bilkul requirement nahi hai, goodbye.!",not_interested,"Hey, Bilkul requirement nahi hai, goodbye.!",,0,4
not_interested_029,"Bhai Bilkul requirement nahi hai, goodbye. jaldi batao",not_interested,"Bhai Bilkul requirement nahi hai, goodbye. jaldi batao",,0,4
not_interested_029,"Sir Bilkul requirement nahi hai, goodbye. kindly confirm",not_interested,"Sir Bilkul requirement nahi hai, goodbye. kindly confirm",,0,4
not_interested_029,"Sunna Bilkul requirement nahi hai, goodbye....",not_interested,"Sunna Bilkul requirement nahi hai, goodbye.",,1,4
not_interested_029,"Dekho Bilkul requirement nahi hai, goodbye. actually",not_interested,"Dekho Bilkul requirement nahi hai, goodbye. actually",,0,4
not_interested_029,"Hello team, Bilkul requirement nahi hai, goodbye.",not_interested,"Hello team, Bilkul requirement nahi hai, goodbye.",,0,4
not_interested_030,"Please don't disturb during working hours, strictly not interested.",not_interested,"Please don't disturb during working hours, strictly not interested.",,0,4
not_interested_030,"Arre Please don't disturb during working hours, strictly not interested. please",not_interested,"Arre Please don't disturb during working hours, strictly not interested. please",,0,4
not_interested_030,"Hey, Please don't disturb during working hours, strictly not interested.!",not_interested,"Hey, Please don't disturb during working hours, strictly not interested.!",,0,4
not_interested_030,"Bhai Please don't disturb during working hours, strictly not interested. jaldi batao",not_interested,"Bhai Please don't disturb during working hours, strictly not interested. jaldi batao",,0,4
not_interested_030,"Sir Please don't disturb during working hours, strictly not interested. kindly confirm",not_interested,"Sir Please don't disturb during working hours, strictly not interested. kindly confirm",,0,4
not_interested_030,"Sunna Please don't disturb during working hours, strictly not interested....",not_interested,"Sunna Please don't disturb during working hours, strictly not interested.",,1,4
not_interested_030,"Dekho Please don't disturb during working hours, strictly not interested. actually",not_interested,"Dekho Please don't disturb during working hours, strictly not interested. actually",,0,4
not_interested_030,"Hello team, Please don't disturb during working hours, strictly not interested.",not_interested,"Hello team, Please don't disturb during working hours, strictly not interested.",,0,4
positive_confirmation_001,"Haan bilkul theek hai, aap booking proceed kar dijiye.",positive_confirmation,"Haan bilkul theek hai, aap booking proceed kar dijiye.",,0,5
positive_confirmation_001,"Arre Haan bilkul theek hai, aap booking proceed kar dijiye. please",positive_confirmation,"Arre Haan bilkul theek hai, aap booking proceed kar dijiye. please",,0,5
positive_confirmation_001,"Hey, Haan bilkul theek hai, aap booking proceed kar dijiye.!",positive_confirmation,"Hey, Haan bilkul theek hai, aap booking proceed kar dijiye.!",,0,5
positive_confirmation_001,"Bhai Haan bilkul theek hai, aap booking proceed kar dijiye. jaldi batao",positive_confirmation,"Bhai Haan bilkul theek hai, aap booking proceed kar dijiye. jaldi batao",,0,5
positive_confirmation_001,"Sir Haan bilkul theek hai, aap booking proceed kar dijiye. kindly confirm",positive_confirmation,"Sir Haan bilkul theek hai, aap booking proceed kar dijiye. kindly confirm",,0,5
positive_confirmation_001,"Sunna Haan bilkul theek hai, aap booking proceed kar dijiye....",positive_confirmation,"Sunna Haan bilkul theek hai, aap booking proceed kar dijiye.",,1,5
positive_confirmation_001,"Dekho Haan bilkul theek hai, aap booking proceed kar dijiye. actually",positive_confirmation,"Dekho Haan bilkul theek hai, aap booking proceed kar dijiye. actually",,0,5
positive_confirmation_001,"Hello team, Haan bilkul theek hai, aap booking proceed kar dijiye.",positive_confirmation,"Hello team, Haan bilkul theek hai, aap booking proceed kar dijiye.",,0,5
positive_confirmation_002,"Yes I am ready to purchase, payment link WhatsApp kar do.",positive_confirmation,"Yes I am ready to purchase, payment link WhatsApp kar do.",,0,5
positive_confirmation_002,"Arre Yes I am ready to purchase, payment link WhatsApp kar do. please",positive_confirmation,"Arre Yes I am ready to purchase, payment link WhatsApp kar do. please",,0,5
positive_confirmation_002,"Hey, Yes I am ready to purchase, payment link WhatsApp kar do.!",positive_confirmation,"Hey, Yes I am ready to purchase, payment link WhatsApp kar do.!",,0,5
positive_confirmation_002,"Bhai Yes I am ready to purchase, payment link WhatsApp kar do. jaldi batao",positive_confirmation,"Bhai Yes I am ready to purchase, payment link WhatsApp kar do. jaldi batao",,0,5
positive_confirmation_002,"Sir Yes I am ready to purchase, payment link WhatsApp kar do. kindly confirm",positive_confirmation,"Sir Yes I am ready to purchase, payment link WhatsApp kar do. kindly confirm",,0,5
positive_confirmation_002,"Sunna Yes I am ready to purchase, payment link WhatsApp kar do....",positive_confirmation,"Sunna Yes I am ready to purchase, payment link WhatsApp kar do.",,1,5
positive_confirmation_002,"Dekho Yes I am ready to purchase, payment link WhatsApp kar do. actually",positive_confirmation,"Dekho Yes I am ready to purchase, payment link WhatsApp kar do. actually",,0,5
positive_confirmation_002,"Hello team, Yes I am ready to purchase, payment link WhatsApp kar do.",positive_confirmation,"Hello team, Yes I am ready to purchase, payment link WhatsApp kar do.",,0,5
positive_confirmation_003,"Deal confirm hai, contract papers email kar dijiye immediately.",positive_confirmation,"Deal confirm hai, contract papers email kar dijiye immediately.",,0,5
positive_confirmation_003,"Arre Deal confirm hai, contract papers email kar dijiye immediately. please",positive_confirmation,"Arre Deal confirm hai, contract papers email kar dijiye immediately. please",,0,5
positive_confirmation_003,"Hey, Deal confirm hai, contract papers email kar dijiye immediately.!",positive_confirmation,"Hey, Deal confirm hai, contract papers email kar dijiye immediately.!",,0,5
positive_confirmation_003,"Bhai Deal confirm hai, contract papers email kar dijiye immediately. jaldi batao",positive_confirmation,"Bhai Deal confirm hai, contract papers email kar dijiye immediately. jaldi batao",,0,5
positive_confirmation_003,"Sir Deal confirm hai, contract papers email kar dijiye immediately. kindly confirm",positive_confirmation,"Sir Deal confirm hai, contract papers email kar dijiye immediately. kindly confirm",,0,5
positive_confirmation_003,"Sunna Deal confirm hai, contract papers email kar dijiye immediately....",positive_confirmation,"Sunna Deal confirm hai, contract papers email kar dijiye immediately.",,1,5
positive_confirmation_003,"Dekho Deal confirm hai, contract papers email kar dijiye immediately. actually",positive_confirmation,"Dekho Deal confirm hai, contract papers email kar dijiye immediately. actually",,0,5
positive_confirmation_003,"Hello team, Deal confirm hai, contract papers email kar dijiye immediately.",positive_confirmation,"Hello team, Deal confirm hai, contract papers email kar dijiye immediately.",,0,5
positive_confirmation_004,"Sahi hai offer, main interested hu account activate kar do.",positive_confirmation,"Sahi hai offer, main interested hu account activate kar do.",,0,5
positive_confirmation_004,"Arre Sahi hai offer, main interested hu account activate kar do. please",positive_confirmation,"Arre Sahi hai offer, main interested hu account activate kar do. please",,0,5
positive_confirmation_004,"Hey, Sahi hai offer, main interested hu account activate kar do.!",positive_confirmation,"Hey, Sahi hai offer, main interested hu account activate kar do.!",,0,5
positive_confirmation_004,"Bhai Sahi hai offer, main interested hu account activate kar do. jaldi batao",positive_confirmation,"Bhai Sahi hai offer, main interested hu account activate kar do. jaldi batao",,0,5
positive_confirmation_004,"Sir Sahi hai offer, main interested hu account activate kar do. kindly confirm",positive_confirmation,"Sir Sahi hai offer, main interested hu account activate kar do. kindly confirm",,0,5
positive_confirmation_004,"Sunna Sahi hai offer, main interested hu account activate kar do....",positive_confirmation,"Sunna Sahi hai offer, main interested hu account activate kar do.",,1,5
positive_confirmation_004,"Dekho Sahi hai offer, main interested hu account activate kar do. actually",positive_confirmation,"Dekho Sahi hai offer, main interested hu account activate kar do. actually",,0,5
positive_confirmation_004,"Hello team, Sahi hai offer, main interested hu account activate kar do.",positive_confirmation,"Hello team, Sahi hai offer, main interested hu account activate kar do.",,0,5
positive_confirmation_005,"Haan delivery address correct hai, dispatch karwa do order.",positive_confirmation,"Haan delivery address correct hai, dispatch karwa do order.",,0,5
positive_confirmation_005,"Arre Haan delivery address correct hai, dispatch karwa do order. please",positive_confirmation,"Arre Haan delivery address correct hai, dispatch karwa do order. please",,0,5
positive_confirmation_005,"Hey, Haan delivery address correct hai, dispatch karwa do order.!",positive_confirmation,"Hey, Haan delivery address correct hai, dispatch karwa do order.!",,0,5
positive_confirmation_005,"Bhai Haan delivery address correct hai, dispatch karwa do order. jaldi batao",positive_confirmation,"Bhai Haan delivery address correct hai, dispatch karwa do order. jaldi batao",,0,5
positive_confirmation_005,"Sir Haan delivery address correct hai, dispatch karwa do order. kindly confirm",positive_confirmation,"Sir Haan delivery address correct hai, dispatch karwa do order. kindly confirm",,0,5
positive_confirmation_005,"Sunna Haan delivery address correct hai, dispatch karwa do order....",positive_confirmation,"Sunna Haan delivery address correct hai, dispatch karwa do order.",,1,5
positive_confirmation_005,"Dekho Haan delivery address correct hai, dispatch karwa do order. actually",positive_confirmation,"Dekho Haan delivery address correct hai, dispatch karwa do order. actually",,0,5
positive_confirmation_005,"Hello team, Haan delivery address correct hai, dispatch karwa do order.",positive_confirmation,"Hello team, Haan delivery address correct hai, dispatch karwa do order.",,0,5
positive_confirmation_006,"Sounds great, please schedule my slot for tomorrow morning.",positive_confirmation,"Sounds great, please schedule my slot for tomorrow morning.",,0,5
positive_confirmation_006,"Arre Sounds great, please schedule my slot for tomorrow morning. please",positive_confirmation,"Arre Sounds great, please schedule my slot for tomorrow morning. please",,0,5
positive_confirmation_006,"Hey, Sounds great, please schedule my slot for tomorrow morning.!",positive_confirmation,"Hey, Sounds great, please schedule my slot for tomorrow morning.!",,0,5
positive_confirmation_006,"Bhai Sounds great, please schedule my slot for tomorrow morning. jaldi batao",positive_confirmation,"Bhai Sounds great, please schedule my slot for tomorrow morning. jaldi batao",,0,5
positive_confirmation_006,"Sir Sounds great, please schedule my slot for tomorrow morning. kindly confirm",positive_confirmation,"Sir Sounds great, please schedule my slot for tomorrow morning. kindly confirm",,0,5
positive_confirmation_006,"Sunna Sounds great, please schedule my slot for tomorrow morning....",positive_confirmation,"Sunna Sounds great, please schedule my slot for tomorrow morning.",,1,5
positive_confirmation_006,"Dekho Sounds great, please schedule my slot for tomorrow morning. actually",positive_confirmation,"Dekho Sounds great, please schedule my slot for tomorrow morning. actually",,0,5
positive_confirmation_006,"Hello team, Sounds great, please schedule my slot for tomorrow morning.",positive_confirmation,"Hello team, Sounds great, please schedule my slot for tomorrow morning.",,0,5
positive_confirmation_007,"Sure, main online advance token amount transfer kar raha hu abhi.",positive_confirmation,"Sure, main online advance token amount transfer kar raha hu abhi.",,0,5
positive_confirmation_007,"Arre Sure, main online advance token amount transfer kar raha hu abhi. please",positive_confirmation,"Arre Sure, main online advance token amount transfer kar raha hu abhi. please",,0,5
positive_confirmation_007,"Hey, Sure, main online advance token amount transfer kar raha hu abhi.!",positive_confirmation,"Hey, Sure, main online advance token amount transfer kar raha hu abhi.!",,0,5
positive_confirmation_007,"Bhai Sure, main online advance token amount transfer kar raha hu abhi. jaldi batao",positive_confirmation,"Bhai Sure, main online advance token amount transfer kar raha hu abhi. jaldi batao",,0,5
positive_confirmation_007,"Sir Sure, main online advance token amount transfer kar raha hu abhi. kindly confirm",positive_confirmation,"Sir Sure, main online advance token amount transfer kar raha hu abhi. kindly confirm",,0,5
positive_confirmation_007,"Sunna Sure, main online advance token amount transfer kar raha hu abhi....",positive_confirmation,"Sunna Sure, main online advance token amount transfer kar raha hu abhi.",,1,5
positive_confirmation_007,"Dekho Sure, main online advance token amount transfer kar raha hu abhi. actually",positive_confirmation,"Dekho Sure, main online advance token amount transfer kar raha hu abhi. actually",,0,5
positive_confirmation_007,"Hello team, Sure, main online advance token amount transfer kar raha hu abhi.",positive_confirmation,"Hello team, Sure, main online advance token amount transfer kar raha hu abhi.",,0,5
positive_confirmation_008,"Bilkul agree hu terms se, KYC verification complete kar lete hain.",positive_confirmation,"Bilkul agree hu terms se, KYC verification complete kar lete hain.",,0,5
positive_confirmation_008,"Arre Bilkul agree hu terms se, KYC verification complete kar lete hain. please",positive_confirmation,"Arre Bilkul agree hu terms se, KYC verification complete kar lete hain. please",,0,5
positive_confirmation_008,"Hey, Bilkul agree hu terms se, KYC verification complete kar lete hain.!",positive_confirmation,"Hey, Bilkul agree hu terms se, KYC verification complete kar lete hain.!",,0,5
positive_confirmation_008,"Bhai Bilkul agree hu terms se, KYC verification complete kar lete hain. jaldi batao",positive_confirmation,"Bhai Bilkul agree hu terms se, KYC verification complete kar lete hain. jaldi batao",,0,5
positive_confirmation_008,"Sir Bilkul agree hu terms se, KYC verification complete kar lete hain. kindly confirm",positive_confirmation,"Sir Bilkul agree hu terms se, KYC verification complete kar lete hain. kindly confirm",,0,5
positive_confirmation_008,"Sunna Bilkul agree hu terms se, KYC verification complete kar lete hain....",positive_confirmation,"Sunna Bilkul agree hu terms se, KYC verification complete kar lete hain.",,1,5
positive_confirmation_008,"Dekho Bilkul agree hu terms se, KYC verification complete kar lete hain. actually",positive_confirmation,"Dekho Bilkul agree hu terms se, KYC verification complete kar lete hain. actually",,0,5
positive_confirmation_008,"Hello team, Bilkul agree hu terms se, KYC verification complete kar lete hain.",positive_confirmation,"Hello team, Bilkul agree hu terms se, KYC verification complete kar lete hain.",,0,5
positive_confirmation_010,Haan order pack kar do aur invoice copy bhej dena.,positive_confirmation,Haan order pack kar do aur invoice copy bhej dena.,,0,5
positive_confirmation_010,Arre Haan order pack kar do aur invoice copy bhej dena. please,positive_confirmation,Arre Haan order pack kar do aur invoice copy bhej dena. please,,0,5
positive_confirmation_010,"Hey, Haan order pack kar do aur invoice copy bhej dena.!",positive_confirmation,"Hey, Haan order pack kar do aur invoice copy bhej dena.!",,0,5
positive_confirmation_010,Bhai Haan order pack kar do aur invoice copy bhej dena. jaldi batao,positive_confirmation,Bhai Haan order pack kar do aur invoice copy bhej dena. jaldi batao,,0,5
positive_confirmation_010,Sir Haan order pack kar do aur invoice copy bhej dena. kindly confirm,positive_confirmation,Sir Haan order pack kar do aur invoice copy bhej dena. kindly confirm,,0,5
positive_confirmation_010,Sunna Haan order pack kar do aur invoice copy bhej dena....,positive_confirmation,Sunna Haan order pack kar do aur invoice copy bhej dena.,,1,5
positive_confirmation_010,Dekho Haan order pack kar do aur invoice copy bhej dena. actually,positive_confirmation,Dekho Haan order pack kar do aur invoice copy bhej dena. actually,,0,5
positive_confirmation_010,"Hello team, Haan order pack kar do aur invoice copy bhej dena.",positive_confirmation,"Hello team, Haan order pack kar do aur invoice copy bhej dena.",,0,5
positive_confirmation_011,"Perfect plan hai ye, sign up form ka link send karo.",positive_confirmation,"Perfect plan hai ye, sign up form ka link send karo.",,0,5
positive_confirmation_011,"Arre Perfect plan hai ye, sign up form ka link send karo. please",positive_confirmation,"Arre Perfect plan hai ye, sign up form ka link send karo. please",,0,5
positive_confirmation_011,"Hey, Perfect plan hai ye, sign up form ka link send karo.!",positive_confirmation,"Hey, Perfect plan hai ye, sign up form ka link send karo.!",,0,5
positive_confirmation_011,"Bhai Perfect plan hai ye, sign up form ka link send karo. jaldi batao",positive_confirmation,"Bhai Perfect plan hai ye, sign up form ka link send karo. jaldi batao",,0,5
positive_confirmation_011,"Sir Perfect plan hai ye, sign up form ka link send karo. kindly confirm",positive_confirmation,"Sir Perfect plan hai ye, sign up form ka link send karo. kindly confirm",,0,5
positive_confirmation_011,"Sunna Perfect plan hai ye, sign up form ka link send karo....",positive_confirmation,"Sunna Perfect plan hai ye, sign up form ka link send karo.",,1,5
positive_confirmation_011,"Dekho Perfect plan hai ye, sign up form ka link send karo. actually",positive_confirmation,"Dekho Perfect plan hai ye, sign up form ka link send karo. actually",,0,5
positive_confirmation_011,"Hello team, Perfect plan hai ye, sign up form ka link send karo.",positive_confirmation,"Hello team, Perfect plan hai ye, sign up form ka link send karo.",,0,5
positive_confirmation_012,"Yes confirmed, main demo session attend karne ke liye ready hu.",positive_confirmation,"Yes confirmed, main demo session attend karne ke liye ready hu.",,0,5
positive_confirmation_012,"Arre Yes confirmed, main demo session attend karne ke liye ready hu. please",positive_confirmation,"Arre Yes confirmed, main demo session attend karne ke liye ready hu. please",,0,5
positive_confirmation_012,"Hey, Yes confirmed, main demo session attend karne ke liye ready hu.!",positive_confirmation,"Hey, Yes confirmed, main demo session attend karne ke liye ready hu.!",,0,5
positive_confirmation_012,"Bhai Yes confirmed, main demo session attend karne ke liye ready hu. jaldi batao",positive_confirmation,"Bhai Yes confirmed, main demo session attend karne ke liye ready hu. jaldi batao",,0,5
positive_confirmation_012,"Sir Yes confirmed, main demo session attend karne ke liye ready hu. kindly confirm",positive_confirmation,"Sir Yes confirmed, main demo session attend karne ke liye ready hu. kindly confirm",,0,5
positive_confirmation_012,"Sunna Yes confirmed, main demo session attend karne ke liye ready hu....",positive_confirmation,"Sunna Yes confirmed, main demo session attend karne ke liye ready hu.",,1,5
positive_confirmation_012,"Dekho Yes confirmed, main demo session attend karne ke liye ready hu. actually",positive_confirmation,"Dekho Yes confirmed, main demo session attend karne ke liye ready hu. actually",,0,5
positive_confirmation_012,"Hello team, Yes confirmed, main demo session attend karne ke liye ready hu.",positive_confirmation,"Hello team, Yes confirmed, main demo session attend karne ke liye ready hu.",,0,5
positive_confirmation_014,Haan membership renew kar do same card se.,positive_confirmation,Haan membership renew kar do same card se.,,0,5
positive_confirmation_014,Arre Haan membership renew kar do same card se. please,positive_confirmation,Arre Haan membership renew kar do same card se. please,,0,5
positive_confirmation_014,"Hey, Haan membership renew kar do same card se.!",positive_confirmation,"Hey, Haan membership renew kar do same card se.!",,0,5
positive_confirmation_014,Bhai Haan membership renew kar do same card se. jaldi batao,positive_confirmation,Bhai Haan membership renew kar do same card se. jaldi batao,,0,5
positive_confirmation_014,Sir Haan membership renew kar do same card se. kindly confirm,positive_confirmation,Sir Haan membership renew kar do same card se. kindly confirm,,0,5
positive_confirmation_014,Sunna Haan membership renew kar do same card se....,positive_confirmation,Sunna Haan membership renew kar do same card se.,,1,5
positive_confirmation_014,Dekho Haan membership renew kar do same card se. actually,positive_confirmation,Dekho Haan membership renew kar do same card se. actually,,0,5
positive_confirmation_014,"Hello team, Haan membership renew kar do same card se.",positive_confirmation,"Hello team, Haan membership renew kar do same card se.",,0,5
positive_confirmation_017,"Sab details approve kar di hain maine, process aage badhao.",positive_confirmation,"Sab details approve kar di hain maine, process aage badhao.",,0,5
positive_confirmation_017,"Arre Sab details approve kar di hain maine, process aage badhao. please",positive_confirmation,"Arre Sab details approve kar di hain maine, process aage badhao. please",,0,5
